ean,brand,title_alt,title_neu,final,len_alt,len_neu,ok
4895251643016,Ecoflow,ECOFLOW WAVE Series Stabilizing Strap Kit,Ecoflow WAVE NEU,ECOFLOW WAVE Series Stabilizing Strap Kit,41,16,NEIN
5060829514640,ghd,Ghd Sleek Talker - Haaröl,ghd NEU,Ghd Sleek Talker - Haaröl,25,7,NEIN
5060356734269,ghd,Ghd Perfect Ending - Final Fix Haarspray,ghd NEU,Ghd Perfect Ending - Final Fix Haarspray,40,7,NEIN
5060356734306,ghd,Ghd Shiny Ever After - Hitzeschutz Spray,ghd NEU,Ghd Shiny Ever After - Hitzeschutz Spray,40,7,NEIN
5060356734290,ghd,Ghd Dramatic Ending - Haarserum,ghd NEU,Ghd Dramatic Ending - Haarserum,31,7,NEIN
5060356734283,ghd,Ghd Body Goals Total Volume - Schaumfestiger,ghd NEU,Ghd Body Goals Total Volume - Schaumfestiger,44,7,NEIN
5056668006842,ghd,Ghd Duet Style Geschenkset,ghd NEU,Ghd Duet Style Geschenkset,26,7,NEIN
5056668002868,ghd,Ghd Chronos Curve Grand Tong - Lockenstab,ghd NEU,Ghd Chronos Curve Grand Tong - Lockenstab,41,7,NEIN
5060777129668,ghd,Ghd Glätteisen x Pamela Reif Chronos,ghd NEU,Ghd Glätteisen x Pamela Reif Chronos,36,7,NEIN
4260510498452,ohne Angabe,HAND Desinfektionsgel MOVE Med+ 100ml,ohne Angabe HAND NEU,HAND Desinfektionsgel MOVE Med+ 100ml,37,20,NEIN
0088381891424,Makita,Makita DHK180Z - Schlackenhammer - schnurlos,Makita DHK180Z NEU,Makita DHK180Z - Schlackenhammer - schnurlos,44,18,NEIN
0088381603294,Makita,Makita Schwingschleifmaschine - 190 W,Makita 190W NEU,Makita Schwingschleifmaschine - 190 W,37,15,NEIN
0088381661768,Makita,Makita Bohrhammer - schnurlos - 3 Modi,Makita NEU,Makita Bohrhammer - schnurlos - 3 Modi,38,10,NEIN
0088381464123,Makita,Makita LXT BL1860B - Batterie - Li-Ion - 6 Ah,Makita LXT BL1860B NEU,Makita LXT BL1860B - Batterie - Li-Ion - 6 Ah,45,22,NEIN
0088381443395,Makita,Makita P-81050 - Schraubenziehersatz - 99 Stücke,Makita P-81050 NEU,Makita P-81050 - Schraubenziehersatz - 99 Stücke,48,18,NEIN
0197050364623,Makita,Makita E-25096 - Bit-Set mit Ratschengriff - 44-teilig,Makita E-25096 NEU,Makita E-25096 - Bit-Set mit Ratschengriff - 44-teilig,54,18,NEIN
0088381775601,Makita,Makita DHP489Z - Elektrischer Schraubendreher - Pistolengriff - 1800 RPM,Makita DHP489Z NEU,Makita DHP489Z - Elektrischer Schraubendreher - Pistolengriff - 1800 RPM,72,18,NEIN
0088381430128,Makita,Makita Makpac 2 - Tasche für Elektrowerkzeuge,Makita NEU,Makita Makpac 2 - Tasche für Elektrowerkzeuge,45,10,NEIN
0197050011855,Makita,Makita DJV186Z - Akku-Pendelhubstichsäge - 18V,Makita DJV186Z NEU,Makita DJV186Z - Akku-Pendelhubstichsäge - 18V,46,18,NEIN
0088381736558,Makita,Makita DDF487Z - Bohrer/Schrauber - schnurlos,Makita DDF487Z NEU,Makita DDF487Z - Bohrer/Schrauber - schnurlos,45,18,NEIN
0088381748902,Makita,Makita DMP181Z - Akku-Kompressor LXT,Makita DMP181Z NEU,Makita DMP181Z - Akku-Kompressor LXT,36,18,NEIN
0088381723831,Makita,Makita DTW700Z - Schlagschrauber - schnurlos - 18 V,Makita DTW700Z NEU,Makita DTW700Z - Schlagschrauber - schnurlos - 18 V,51,18,NEIN
4006508217847,Melitta,Melitta TS Smart - Silber,Melitta TS NEU,Melitta TS Smart - Silber,25,14,NEIN
4006508217830,Melitta,Melitta TS Smart - Schwarz,Melitta TS NEU,Melitta TS Smart - Schwarz,26,14,NEIN
4006508228034,Melitta,Melitta CI Touch - Silber,Melitta CI NEU,Melitta CI Touch - Silber,25,14,NEIN
4006508223923,Melitta,Melitta Latticia OT - Schwarz,Melitta NEU,Melitta Latticia OT - Schwarz,29,11,NEIN
4006508230136,Melitta,Melitta AromaFresh Glas Pro X - Grau,Melitta NEU,Melitta AromaFresh Glas Pro X - Grau,36,11,NEIN
4006508225507,Melitta,Melitta AromaFresh Glas Pro X - Schwarz/Silber,Melitta NEU,Melitta AromaFresh Glas Pro X - Schwarz/Silber,46,11,NEIN
1230000232463,OutIn,OutIn Mino - Space Grey - Portable Electric Espresso Machine,OutIn NEU,OutIn Mino - Space Grey - Portable Electric Espresso Machine,60,9,NEIN
4892210113375,Ryobi,Ryobi RAK30MIX - Schraubendreher- und Bohrer-Bitsatz,Ryobi RAK30MIX NEU,Ryobi RAK30MIX - Schraubendreher- und Bohrer-Bitsatz,52,18,NEIN
4262363856472,Terra Home,"Terra Home Magnetischer Topfuntersetzer Eiche, 2er Set",Terra Home NEU,"Terra Home Magnetischer Topfuntersetzer Eiche, 2er Set",54,14,NEIN
4000530725172,WMF,"WMF Perfect Plus One Pot Schnellkochtopf-Set 4,5L+3L",WMF NEU,"WMF Perfect Plus One Pot Schnellkochtopf-Set 4,5L+3L",52,7,NEIN
5702017816135,Lego,LEGO Speed Champions Visa Cash App RB VCARB 01 F1 Rennauto 77246,Lego RB VCARB NEU,LEGO Speed Champions Visa Cash App RB VCARB 01 F1 Rennauto 77246,64,17,NEIN
6935364070199,TP-LINK,TP-LINK TL-WA850RE 300Mbps Universal,TP-LINK TL-WA850RE NEU,TP-LINK TL-WA850RE 300Mbps Universal,36,22,NEIN
8885021370200,TP-LINK,TP-LINK Festa F54 - Access Point,TP-LINK F54 WLAN Access Point NEU,TP-LINK F54 WLAN Access Point NEU,32,33,JA
4779051841370,Teltonika Networks,Teltonika TSW212 - Switch,Teltonika Networks TSW212 Netzwerk Switch NEU,Teltonika Networks TSW212 Netzwerk Switch NEU,25,45,JA
4779051840915,Teltonika Networks,Teltonika PR5MEC00 - DIN-Schienenmontagekit,Teltonika Networks PR5MEC00 NEU,Teltonika Networks PR5MEC00 NEU,43,31,JA
0810084698754,UBIQUITI,Ubiquiti UniFi U7 In-Wall - Accesspoint - Wi-Fi 7,UBIQUITI U7 WLAN Access Point Wi-Fi 7 NEU,UBIQUITI U7 WLAN Access Point Wi-Fi 7 NEU,49,41,JA
1210000618177,NOCO,NOCO GB50 | Boost 12V 1500A Jump Starter | Boost Jump Starters,NOCO GB50 NEU,NOCO GB50 | Boost 12V 1500A Jump Starter | Boost Jump Starters,62,13,NEIN
1210000615053,NOCO,NOCO GB70 | Boost 12V 2000A Jump Starter | Boost Jump Starters,NOCO GB70 NEU,NOCO GB70 | Boost 12V 2000A Jump Starter | Boost Jump Starters,62,13,NEIN
1210000619242,NOCO,NOCO GENIUS1EU | 1A Battery Charger | Genius Battery Chargers,NOCO GENIUS1EU NEU,NOCO GENIUS1EU | 1A Battery Charger | Genius Battery Chargers,61,18,NEIN
1210000619273,NOCO,NOCO GENIUS10EU | 10A Battery Charger | Genius Battery Chargers,NOCO GENIUS10EU NEU,NOCO GENIUS10EU | 10A Battery Charger | Genius Battery Chargers,63,19,NEIN
6975069300764,Petkit,Petkit Trinkbrunnen Eversweet Solo SE - Grau,Petkit NEU,Petkit Trinkbrunnen Eversweet Solo SE - Grau,44,10,NEIN
6975069302393,Petkit,Petkit Trinkbrunnen Reinigungsset,Petkit NEU,Petkit Trinkbrunnen Reinigungsset,33,10,NEIN
6931580101280,Petkit,Petkit Futterautomat Feuchtigkeitsbeutel (Desiccant) 5 Stk,Petkit NEU,Petkit Futterautomat Feuchtigkeitsbeutel (Desiccant) 5 Stk,58,10,NEIN
6973293808629,Petkit,Petkit Breezy2 Haustier Transporttasche Grün,Petkit NEU,Petkit Breezy2 Haustier Transporttasche Grün,44,10,NEIN
6973293802337,Petkit,Petkit Breezy xZone Haustier Transporttasche Grau,Petkit NEU,Petkit Breezy xZone Haustier Transporttasche Grau,49,10,NEIN
6975069301389,Petkit,Petkit AirSalon Max,Petkit AirSalon NEU,Petkit AirSalon Max,19,19,NEIN
6975069303017,Petkit,Petkit LED Krallenschere Pro,Petkit LED NEU,Petkit LED Krallenschere Pro,28,14,NEIN
6973293807905,Petkit,Petkit Tierfell Bürste *neue Edition*,Petkit NEU,Petkit Tierfell Bürste *neue Edition*,37,10,NEIN
6931580101303,Petkit,Petkit 4 in 1 Kratzspielzeug,Petkit NEU,Petkit 4 in 1 Kratzspielzeug,28,10,NEIN
6975069303918,Petkit,Petkit Katzenstreu Occult Bluttest | 4 Beutel,Petkit NEU,Petkit Katzenstreu Occult Bluttest | 4 Beutel,45,10,NEIN
6975069303352,Petkit,Petkit Katzenklo Pura Max Abtrennung weiß,Petkit NEU,Petkit Katzenklo Pura Max Abtrennung weiß,41,10,NEIN
6975069304281,Petkit,Petkit Katzenklo Müllbeutel für Pura Max 2/ Purobot Max Pro,Petkit NEU,Petkit Katzenklo Müllbeutel für Pura Max 2/ Purobot Max Pro,59,10,NEIN
6975069304830,Petkit,Petkit Katzenklo Pura Max 2 & Purobot Max Pro Unterlage,Petkit NEU,Petkit Katzenklo Pura Max 2 & Purobot Max Pro Unterlage,55,10,NEIN
6975069303413,Petkit,Petkit Katzenstreu Entferner Magnetisch 2 Stk,Petkit NEU,Petkit Katzenstreu Entferner Magnetisch 2 Stk,45,10,NEIN
6975069303536,Petkit,Petkit Katzenstreu Entferner Set Tofu,Petkit NEU,Petkit Katzenstreu Entferner Set Tofu,37,10,NEIN
6975069303475,Petkit,Petkit Katzenstreu Entferner Set Mineralsand,Petkit NEU,Petkit Katzenstreu Entferner Set Mineralsand,44,10,NEIN
6973293809244,Petkit,Petkit Schaumstofffilter für Wireless Pumpe | 15pcs,Petkit kabellos NEU,Petkit Schaumstofffilter für Wireless Pumpe | 15pcs,51,19,NEIN
6973293809077,Petkit,Petkit Wireless Pump Replacement,Petkit kabellos NEU,Petkit Wireless Pump Replacement,32,19,NEIN
6975069306063,Petkit,Petkit Natural Cat Litter - 4bags,Petkit NEU,Petkit Natural Cat Litter - 4bags,33,10,NEIN
6975069306551,Petkit,Petkit Crystal Litter  - 4bags Exclusive für PUROBOT CRYSTAL DUO,Petkit PUROBOT CRYSTAL NEU,Petkit Crystal Litter  - 4bags Exclusive für PUROBOT CRYSTAL DUO,64,26,NEIN
6973293806052,Petkit,Petkit Pura Air Smart Spray,Petkit Pura Air Smart Spray NEU,Petkit Pura Air Smart Spray NEU,27,31,JA
6975069304779,Petkit,Petkit Standard Litter  Sifter P99031 For PUROBOT ULTRA,Petkit P99031 NEU,Petkit Standard Litter  Sifter P99031 For PUROBOT ULTRA,55,17,NEIN
6975069303680,Petkit,Petkit Ständer für Futterautomat,Petkit NEU,Petkit Ständer für Futterautomat,32,10,NEIN
6975069307596,Petkit,Petkit Futterautomat YumShare Dual-Hopper mit Kamera,Petkit NEU,Petkit Futterautomat YumShare Dual-Hopper mit Kamera,52,10,NEIN
6975069306407,Petkit,Petkit PURA MAX FENCE 2.0 for Purobot Max Pro 2,Petkit PURA MAX NEU,Petkit PURA MAX FENCE 2.0 for Purobot Max Pro 2,47,19,NEIN
4008789701916,Playmobil,Playmobil 70191 City Life - Krankenhaus mit Einrichtung,Playmobil NEU,Playmobil 70191 City Life - Krankenhaus mit Einrichtung,55,13,NEIN
0194644126353,Anker,Anker EverFrost Powered Cooler 33L + Cooler Battery SET,Anker SET NEU,Anker EverFrost Powered Cooler 33L + Cooler Battery SET,55,13,NEIN
0194644126346,Anker,Anker EverFrost Powered Cooler 43L + Cooler Battery SET,Anker SET NEU,Anker EverFrost Powered Cooler 43L + Cooler Battery SET,55,13,NEIN
0194644126339,Anker,Anker EverFrost Powered Cooler 53L + Cooler Battery SET,Anker SET NEU,Anker EverFrost Powered Cooler 53L + Cooler Battery SET,55,13,NEIN
194644182649,Anker,Anker EverFrost Powered Cooler Battery,Anker NEU,Anker EverFrost Powered Cooler Battery,38,9,NEIN
4895251605984,Ecoflow,ECOFLOW Glacier Protection Bag,Ecoflow NEU,ECOFLOW Glacier Protection Bag,30,11,NEIN
4897082668718,Ecoflow,ECOFLOW Battery 2kWh,Ecoflow Battery 2kWh NEU,ECOFLOW Battery 2kWh,20,24,NEIN
4897082668831,Ecoflow,ECOFLOW Battery 5kWh,Ecoflow Battery 5kWh NEU,ECOFLOW Battery 5kWh,20,24,NEIN
4897082666516,Ecoflow,ECOFLOW Double handle Connection Cable,Ecoflow NEU,ECOFLOW Double handle Connection Cable,38,11,NEIN
4895251604314,Ecoflow,ECOFLOW River 2 Bag,Ecoflow River 2 Bag NEU,ECOFLOW River 2 Bag,19,23,NEIN
4897082665779,Ecoflow,ECOFLOW Delta Max US Extra Battery Bag,Ecoflow US NEU,ECOFLOW Delta Max US Extra Battery Bag,38,14,NEIN
4897082665571,Ecoflow,ECOFLOW Delta Pro EU EV X-Stream Adapter,Ecoflow EU EV Adapter NEU,ECOFLOW Delta Pro EU EV X-Stream Adapter,40,25,NEIN
4897082669357,Ecoflow,ECOFLOW Battery 2kWh Mounting Strap,Ecoflow NEU,ECOFLOW Battery 2kWh Mounting Strap,35,11,NEIN
4897082668749,Ecoflow,ECOFLOW Battery 5kWh Mounting Strap,Ecoflow NEU,ECOFLOW Battery 5kWh Mounting Strap,35,11,NEIN
4895251622905,Ecoflow,ECOFLOW Charger 65W,Ecoflow Charger 65W NEU,ECOFLOW Charger 65W,19,23,NEIN
4895251609142,Ecoflow,ECOFLOW Delta Pro 3 EV-stream adapter,Ecoflow Adapter NEU,ECOFLOW Delta Pro 3 EV-stream adapter,37,19,NEIN
04897082668718,Ecoflow,ECOFLOW Battery 2kWh,Ecoflow Battery 2kWh NEU,ECOFLOW Battery 2kWh,20,24,NEIN
4895251646673,Ecoflow,ECOFLOW RAPID Pro X - Powerbank,Ecoflow RAPID Powerbank NEU,ECOFLOW RAPID Pro X - Powerbank,31,27,NEIN
4895251651165,Ecoflow,ECOFLOW RAPID Pro X Apple Watch charger magnetic block,Ecoflow RAPID NEU,ECOFLOW RAPID Pro X Apple Watch charger magnetic block,54,17,NEIN
4895251646376,Ecoflow,ECOFLOW RAPID Pro 320W station - Powerbank,Ecoflow RAPID Powerbank 320W NEU,Ecoflow RAPID Powerbank 320W NEU,42,32,JA
4895251641500,Ecoflow,ECOFLOW 140W Charger (No cable),Ecoflow 140W NEU,ECOFLOW 140W Charger (No cable),31,16,NEIN
4895251641449,Ecoflow,ECOFLOW 100W Charger (No cable),Ecoflow 100W NEU,ECOFLOW 100W Charger (No cable),31,16,NEIN
4895251645447,Ecoflow,ECOFLOW 240W C-C Cable,Ecoflow 240W NEU,ECOFLOW 240W C-C Cable,22,16,NEIN
4895251636209,Ecoflow,ECOFLOW Alternator Charger Mounting Bracket,Ecoflow NEU,ECOFLOW Alternator Charger Mounting Bracket,43,11,NEIN
4895251629638,Ecoflow,ECOFLOW DELTA 3 Bag,Ecoflow DELTA 3 NEU,ECOFLOW DELTA 3 Bag,19,19,NEIN
4895251609036,Ecoflow,EcoFlow Trolley (DELTA Pro Ultra),Ecoflow DELTA NEU,EcoFlow Trolley (DELTA Pro Ultra),33,17,NEIN
4895251648424,Ecoflow,ECOFLOW TRAIL Plus 300 DC - Portable Powerstation,Ecoflow TRAIL NEU,ECOFLOW TRAIL Plus 300 DC - Portable Powerstation,49,17,NEIN
4895251665056,Ecoflow,ECOFLOW TRAIL Portable Powerstation Waterproof Carrying Case,Ecoflow TRAIL NEU,ECOFLOW TRAIL Portable Powerstation Waterproof Carrying Case,60,17,NEIN
0610371446279,everHome,everHome EcoTracker IR - Energiemessgerät,everHome NEU,everHome EcoTracker IR - Energiemessgerät,41,12,NEIN
4895251606547,Ecoflow,ECOFLOW Micro Inverter to Power Station Connection Cable - Car Charge Connector,Ecoflow NEU,ECOFLOW Micro Inverter to Power Station Connection Cable - Car Charge Connector,79,11,NEIN
4895251607698,Ecoflow,ECOFLOW AC Cable - 3m - Charging cable,Ecoflow AC 3m NEU,ECOFLOW AC Cable - 3m - Charging cable,38,17,NEIN
4897082661832,Ecoflow,ECOFLOW Solar Extension Cable (3m),Ecoflow 3m NEU,ECOFLOW Solar Extension Cable (3m),34,14,NEIN
4897082668404,Ecoflow,ECOFLOW Solar Angle Guide,Ecoflow Solar Angle Guide NEU,ECOFLOW Solar Angle Guide,25,29,NEIN
4895251602709,Ecoflow,ECOFLOW 2 x 100W Rigid Solar Panel Combo,Ecoflow 100W NEU,ECOFLOW 2 x 100W Rigid Solar Panel Combo,40,16,NEIN
4895251603775,Ecoflow,ECOFLOW 30*400W Rigid Solar Panel Combo,Ecoflow 400W NEU,ECOFLOW 30*400W Rigid Solar Panel Combo,39,16,NEIN
4895251608442,Ecoflow,ECOFLOW Adjustable Ground & Suspended Solar Bracket,Ecoflow NEU,ECOFLOW Adjustable Ground & Suspended Solar Bracket,51,11,NEIN
4895251606073,Ecoflow,ECOFLOW Wave2 Nylon Cable and support Frame,Ecoflow NEU,ECOFLOW Wave2 Nylon Cable and support Frame,43,11,NEIN
4895251628679,Ecoflow,ECOFLOW 45W - Solar Panel,Ecoflow 45W NEU,ECOFLOW 45W - Solar Panel,25,15,NEIN
4895251628808,Ecoflow,ECOFLOW Solar Hat M-L,Ecoflow Solar Hat M-L NEU,ECOFLOW Solar Hat M-L,21,25,NEIN
4895251628815,Ecoflow,ECOFLOW Solar Hat L-XL,Ecoflow Solar Hat L-XL NEU,ECOFLOW Solar Hat L-XL,22,26,NEIN
4895251629720,Ecoflow,ECOFLOW 60W Solar Panel (Type-C),Ecoflow 60W NEU,ECOFLOW 60W Solar Panel (Type-C),32,15,NEIN
4895251642002,Ecoflow,ECOFLOW 4 x250W Rigid Solar Panel,Ecoflow NEU,ECOFLOW 4 x250W Rigid Solar Panel,33,11,NEIN
4895251640473,Ecoflow,ECOFLOW STREAM Solar Panel Extension Cable 2.95m,Ecoflow STREAM 2.95m NEU,ECOFLOW STREAM Solar Panel Extension Cable 2.95m,48,24,NEIN
4895251644631,Ecoflow,ECOFLOW STREAM AC Cable 1.5m,Ecoflow STREAM AC 1.5m NEU,ECOFLOW STREAM AC Cable 1.5m,28,26,NEIN
4895251644693,Ecoflow,ECOFLOW STREAM AC Cable 15m,Ecoflow STREAM AC 15m NEU,ECOFLOW STREAM AC Cable 15m,27,25,NEIN
4895251642804,Ecoflow,ECOFLOW Bracket - Semi-enclosed Balcony,Ecoflow NEU,ECOFLOW Bracket - Semi-enclosed Balcony,39,11,NEIN
4895251642798,Ecoflow,ECOFLOW Bracket - Lattice Balcony,Ecoflow NEU,ECOFLOW Bracket - Lattice Balcony,33,11,NEIN
4895251642842,Ecoflow,ECOFLOW Bracket Adjustable - Facade,Ecoflow NEU,ECOFLOW Bracket Adjustable - Facade,35,11,NEIN
4895251642835,Ecoflow,ECOFLOW Bracket - Facade,Ecoflow Bracket - Facade NEU,ECOFLOW Bracket - Facade,24,28,NEIN
4895251642781,Ecoflow,ECOFLOW Bracket - Pitched Roof,Ecoflow NEU,ECOFLOW Bracket - Pitched Roof,30,11,NEIN
4895251642859,Ecoflow,ECOFLOW Bracket Lightweight - Facade,Ecoflow NEU,ECOFLOW Bracket Lightweight - Facade,36,11,NEIN
4895251642828,Ecoflow,ECOFLOW Bracket - Lightweight,Ecoflow NEU,ECOFLOW Bracket - Lightweight,29,11,NEIN
4895251644723,Ecoflow,ECOFLOW Smart Plug 2,Ecoflow Smart Plug 2 Smarte Steckdose NEU,Ecoflow Smart Plug 2 Smarte Steckdose NEU,20,41,JA
4895251644747,Ecoflow,ECOFLOW x Shelly Smart Meter,Ecoflow NEU,ECOFLOW x Shelly Smart Meter,28,11,NEIN
4895251640404,Ecoflow,ECOFLOW STREAM Micro Inverter (incl. Cable),Ecoflow STREAM NEU,ECOFLOW STREAM Micro Inverter (incl. Cable),43,18,NEIN
4895251613354,Ecoflow,EcoFlow Fixing Metal Tab (Deltra Pro Ultra),Ecoflow NEU,EcoFlow Fixing Metal Tab (Deltra Pro Ultra),43,11,NEIN
4895251649872,Ecoflow,ECOFLOW 400W - Portable Solar Panel,Ecoflow 400W NEU,ECOFLOW 400W - Portable Solar Panel,35,16,NEIN
4895251636902,Ecoflow,ECOFLOW 2*450W Rigid Solar Panel Combo,Ecoflow 450W NEU,ECOFLOW 2*450W Rigid Solar Panel Combo,38,16,NEIN
4260741339395,SMA,SMA Sunny Tripower Hybrid Inverter 8.0 Smart Energy,SMA NEU,SMA Sunny Tripower Hybrid Inverter 8.0 Smart Energy,51,7,NEIN
4061496516495,Tecget,Tecget 2 String DC-Übespannungsschutz Typ 2,Tecget NEU,Tecget 2 String DC-Übespannungsschutz Typ 2,43,10,NEIN
4043377226815,Mounting,Mounting Systems Stockschraube M10x200 komplett-auf Holz,Mounting M10 NEU,Mounting Systems Stockschraube M10x200 komplett-auf Holz,56,16,NEIN
4056835238978,Mounting,Mounting Systems Befestigung Schiene (Hammerkopfschr. & Mutter),Mounting NEU,Mounting Systems Befestigung Schiene (Hammerkopfschr. & Mutter),63,12,NEIN
6976922480357,Sungrow,Sungrow SBR032-V13 3.2 kWh battery module,Sungrow SBR032-V13 NEU,Sungrow SBR032-V13 3.2 kWh battery module,41,22,NEIN
6976922480371,Sungrow,Sungrow SBR Accessory V114,Sungrow SBR NEU,Sungrow SBR Accessory V114,26,15,NEIN
2010000030448,Jolywood,Jolywood Solarpanel HD108N-R2-500W Transparent Black,Jolywood HD108N-R2-500W 500W NEU,Jolywood HD108N-R2-500W 500W NEU,52,32,JA
0756893004464,Jolywood,Jolywood Solarpanel HD108N-R2-500W Transparent Black / Palette,Jolywood HD108N-R2-500W 500W NEU,Jolywood HD108N-R2-500W 500W NEU,62,32,JA
4262431421731,Luxor,Luxor ECO LINE M108 Glas/Folie 425Wp,Luxor ECO LINE NEU,Luxor ECO LINE M108 Glas/Folie 425Wp,36,18,NEIN
4013614376870,ABB,ABB CT Klemme 200A/5A,ABB CT NEU,ABB CT Klemme 200A/5A,21,10,NEIN
649528937780,Crucial,Crucial Pro DDR4 - 32GB 3200 DIMM KIT 2x16GB (CP2K16G4DFRA32A),Crucial RAM Arbeitsspeicher 32GB DDR4 2x Kit NEU,Crucial RAM Arbeitsspeicher 32GB DDR4 2x Kit NEU,62,48,JA
4719692013453,G.Skill,G.Skill AEGIS - DDR4 - 16 GB - DIMM 288-PIN,G.Skill AEGIS RAM Arbeitsspeicher 16GB DDR4 NEU,G.Skill AEGIS RAM Arbeitsspeicher 16GB DDR4 NEU,43,47,JA
4719692004970,G.Skill,G.Skill Ripjaws V - DDR4 - 16 GB 2x8 GB,G.Skill 16GB DDR4 2x Kit NEU,G.Skill Ripjaws V - DDR4 - 16 GB 2x8 GB,39,28,NEIN
4719692006844,G.Skill,G.Skill Value Series - DDR4 - 4 GB,G.Skill 4GB DDR4 NEU,G.Skill Value Series - DDR4 - 4 GB,34,20,NEIN
4719692006851,G.Skill,G.Skill Value Series - DDR4 - 8 GB 2x4 GB,G.Skill 8GB DDR4 2x Kit NEU,G.Skill Value Series - DDR4 - 8 GB 2x4 GB,41,27,NEIN
4713294224408,G.Skill,G.Skill AEGIS - DDR4 - 16 GB - PC3200,G.Skill AEGIS 16GB DDR4 NEU,G.Skill AEGIS - DDR4 - 16 GB - PC3200,37,27,NEIN
4713294223104,G.Skill,G.Skill DDR4 32GB PC 3600 CL18 KIT (2x16GB) 32GVK Ripjaws,G.Skill 32GB DDR4 2x Kit NEU,G.Skill DDR4 32GB PC 3600 CL18 KIT (2x16GB) 32GVK Ripjaws,57,28,NEIN
4713294226624,G.Skill,G.Skill Ripjaws - DDR4 - 8 GB,G.Skill Ripjaws - DDR4 8 NEU,G.Skill Ripjaws - DDR4 - 8 GB,29,28,NEIN
4719692007506,G.Skill,G.Skill Ripjaws V - DDR4 - 16 GB 3200 CL16,G.Skill 16GB DDR4 NEU,G.Skill Ripjaws V - DDR4 - 16 GB 3200 CL16,42,21,NEIN
843367132768,Lexar,"Lexar DDR4 8GB 288 PIN U-DIMM 3200Mhz, CL22, 1.2V- BLISTER Package",Lexar RAM Arbeitsspeicher 8GB 3200MHz DDR4 NEU,Lexar RAM Arbeitsspeicher 8GB 3200MHz DDR4 NEU,66,46,JA
843367132775,Lexar,"Lexar DDR4 16GB 288 PIN U-DIMM 3200Mhz, CL22, 1.2V- BLISTER Package",Lexar RAM Arbeitsspeicher 16GB 3200MHz DDR4 NEU,Lexar RAM Arbeitsspeicher 16GB 3200MHz DDR4 NEU,67,47,JA
843367132454,Lexar,"Lexar DDR5 16GB 262 PIN So-DIMM 5600Mhz, CL46, 1.1V- BLISTER Package",Lexar RAM Arbeitsspeicher 16GB 5600MHz DDR5 NEU,Lexar RAM Arbeitsspeicher 16GB 5600MHz DDR5 NEU,68,47,JA
843367132782,Lexar,"Lexar DDR5 16GB 288 PIN U-DIMM 5600Mhz, CL46, 1.1V- BLISTER Package",Lexar RAM Arbeitsspeicher 16GB 5600MHz DDR5 NEU,Lexar RAM Arbeitsspeicher 16GB 5600MHz DDR5 NEU,67,47,JA
843367140671,Lexar,"Lexar THOR 2.0 DDR5 6000 CL38 1.3V Memory with heatsink and RGB lighting, Black Color, Dual pack",Lexar THOR 2 DDR5 NEU,"Lexar THOR 2.0 DDR5 6000 CL38 1.3V Memory with heatsink and RGB lighting, Black Color, Dual pack",96,21,NEIN
649528929730,Crucial,Crucial DDR5 - 16GB 5600 DIMM (CT16G56C46U5),Crucial RAM Arbeitsspeicher 16GB DDR5 NEU,Crucial RAM Arbeitsspeicher 16GB DDR5 NEU,44,41,JA
649528929983,Crucial,Crucial DDR5 - 32GB 5600 SO-DIMM KIT 2x16GB (CT2K16G56C46S5),Crucial RAM Arbeitsspeicher 32GB DDR5 2x Kit NEU,Crucial RAM Arbeitsspeicher 32GB DDR5 2x Kit NEU,60,48,JA
4713294232755,G.Skill,G.Skill DDR5 64GB PC 6000 CL30 (2x32GB) 64-GX2-TZ5N AMD EX,G.Skill 64GB DDR5 2x Kit NEU,G.Skill DDR5 64GB PC 6000 CL30 (2x32GB) 64-GX2-TZ5N AMD EX,58,28,NEIN
4713294232762,G.Skill,G.Skill DDR5 64GB PC 6000 CL30 (2x32GB) 64-GX2-TZ5NR AMD E,G.Skill 64GB DDR5 2x Kit NEU,G.Skill DDR5 64GB PC 6000 CL30 (2x32GB) 64-GX2-TZ5NR AMD E,58,28,NEIN
4713294233424,G.Skill,G.Skill DDR5 64GB PC 6000 CL30 (2x32GB) FLARE,G.Skill 64GB DDR5 2x Kit NEU,G.Skill DDR5 64GB PC 6000 CL30 (2x32GB) FLARE,45,28,NEIN
